Time (sec),Stage,Stage Time (sec),Mach Number,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
17.86031,S,17.86031,2.436375,0.0004868453,0.4919483,0.00009149114,0,80.70177,110.4923,0.02053591,86.34883,107.9012,3.493097,-76.1904158724221,-76.14464,-2.640695,2379.61741348093,2374.443,142.1722,86.22134,86.57345,42353.68,2249.772
17.87031,S,17.87031,2.435858,0.0004871353,0.4920776,0.0000914123,0,80.70177,110.3254,0.02048183,86.34883,107.9039,3.493526,-76.1238795446396,-76.07819,-2.637052,2378.85632848339,2373.682,142.1458,86.22077,86.57299,42377.42,2251.193
17.88031,S,17.88031,2.435341,0.0004880338,0.4922069,0.00009147511,0,80.70177,110.1587,0.02045956,86.34883,107.9065,3.493953,-76.057433601931,-76.01183,-2.633421,2378.09624859083,2372.922,142.1195,86.2202,86.57253,42401.15,2252.615
17.89031,S,17.89031,2.434825,0.0004877687,0.4923362,0.00009165222,0,80.70177,109.9923,0.02046287,86.34883,107.9092,3.49438,-75.9911184006063,-75.9456,-2.629813,2377.33716575531,2372.163,142.0932,86.21962,86.57206,42424.88,2254.036
17.90031,S,17.90031,2.43431,0.00048787,0.4924652,0.00009161082,0,80.70177,109.8262,0.02041737,86.34883,107.9118,3.494809,-75.9248926147105,-75.87946,-2.626189,2376.57808315806,2371.404,142.0669,86.21905,86.5716,42448.59,2255.457
17.91031,S,17.91031,2.433794,0.0004893548,0.4925945,0.00009163821,0,80.70177,109.6605,0.02038732,86.34883,107.9144,3.495236,-75.8588470903732,-75.8135,-2.622575,2375.82000566688,2370.646,142.0407,86.21848,86.57114,42472.3,2256.877
17.92031,S,17.92031,2.43328,0.0004912068,0.4927235,0.00009192547,0,80.70177,109.495,0.02041501,86.34883,107.9171,3.495661,-75.7928726878995,-75.74761,-2.618994,2375.06192841525,2369.888,142.0145,86.2179,86.57067,42496,2258.298
17.93032,S,17.93032,2.432765,0.0004914828,0.4928527,0.00009228181,0,80.70177,109.3299,0.02045789,86.34883,107.9197,3.496089,-75.7270586613258,-75.68188,-2.615426,2374.30484922428,2369.131,141.9883,86.21733,86.57021,42519.69,2259.718
17.94032,S,17.94032,2.432252,0.0004935309,0.4929816,0.00009234199,0,80.70177,109.165,0.02043503,86.34883,107.9223,3.496512,-75.6613437343164,-75.61625,-2.611833,2373.5487751408,2368.375,141.9622,86.21675,86.56975,42543.37,2261.137
17.95032,S,17.95032,2.431739,0.0004955783,0.4931106,0.00009273523,0,80.70177,109.0005,0.02048576,86.34883,107.9249,3.496936,-75.5957801558252,-75.55077,-2.608281,2372.79270028994,2367.619,141.9361,86.21618,86.56929,42567.05,2262.557
17.96032,S,17.96032,2.431226,0.0004964143,0.4932396,0.00009312841,0,80.70177,108.8363,0.02053626,86.34883,107.9275,3.49736,-75.5303067182648,-75.48538,-2.604734,2372.03762450487,2366.864,141.91,86.21561,86.56882,42590.71,2263.976
17.97032,S,17.97032,2.430713,0.0004982656,0.4933687,0.00009329397,0,80.70177,108.6724,0.02053644,86.34883,107.9302,3.497786,-75.4650028225573,-75.42016,-2.601176,2371.28355282129,2366.11,141.884,86.21503,86.56837,42614.38,2265.395
17.98032,S,17.98032,2.430202,0.0005008726,0.4934975,0.00009365036,0,80.70177,108.5088,0.02057848,86.34883,107.9328,3.498207,-75.3997694247322,-75.35501,-2.597633,2370.52948137729,2365.356,141.858,86.21446,86.5679,42638.03,2266.813
17.99032,S,17.99032,2.42969,0.0005044742,0.4936264,0.00009414893,0,80.70177,108.3455,0.02065152,86.34883,107.9355,3.498645,-75.3346968496048,-75.29002,-2.594116,2369.77641504395,2364.603,141.8321,86.21388,86.56744,42661.67,2268.232
18.00032,S,18.00032,2.429179,0.0005065146,0.4937553,0.00009483449,0,80.70177,108.1826,0.02076521,86.34883,107.9381,3.499067,-75.2697449822181,-75.22515,-2.590621,2369.02434575988,2363.851,141.8062,86.21331,86.56697,42685.31,2269.65
18.01032,S,18.01032,2.42867,0.000509289,0.4938838,0.00009522662,0,80.70177,108.02,0.0208143,86.34883,107.9407,3.499486,-75.2049224053688,-75.16041,-2.587107,2368.27227772326,2363.099,141.7803,86.21274,86.56651,42708.94,2271.068
18.02032,S,18.02032,2.42816,0.0005134693,0.4940126,0.00009575686,0,80.70177,107.8575,0.02089329,86.34883,107.9433,3.499907,-75.1401603307483,-75.09573,-2.583608,2367.52121379053,2362.348,141.7545,86.21217,86.56604,42732.57,2272.486
18.03032,S,18.03032,2.427651,0.0005092336,0.4941413,0.00009655153,0,80.70177,107.6954,0.02102955,86.34883,107.9458,3.500327,-75.0755492200978,-75.0312,-2.580139,2366.77114791279,2361.598,141.7287,86.21159,86.56558,42756.18,2273.903
18.04032,S,18.04032,2.427142,0.0005053632,0.4942699,0.00009576368,0,80.70177,107.5337,0.02082121,86.34883,107.9485,3.50075,-75.0111136615992,-74.96685,-2.576543,2366.02108227468,2360.848,141.7029,86.21101,86.56512,42779.79,2275.321
18.05032,S,18.05032,2.426634,0.0005024858,0.4943985,0.00009504434,0,80.70177,107.3722,0.02062842,86.34883,107.951,3.50117,-74.9467383678945,-74.90256,-2.572955,2365.27202174971,2360.099,141.6772,86.21042,86.56464,42803.39,2276.738
18.06032,S,18.06032,2.426126,0.0004988008,0.4945271,0.00009451166,0,80.70177,107.2111,0.02047671,86.34883,107.9536,3.50159,-74.8825040121717,-74.83841,-2.569396,2364.52395927789,2359.351,141.6515,86.20984,86.56418,42826.99,2278.154
18.07032,S,18.07032,2.42562,0.000495112,0.4946554,0.00009382693,0,80.70177,107.0502,0.02029259,86.34883,107.9562,3.502008,-74.8183892331736,-74.77438,-2.565826,2363.77589603693,2358.603,141.6258,86.20926,86.56371,42850.57,2279.571
18.08032,S,18.08032,2.425113,0.000493176,0.4947839,0.00009314138,0,80.70177,106.8897,0.0201089,86.34883,107.9588,3.502429,-74.7544045743294,-74.71048,-2.562261,2363.02883891929,2357.856,141.6002,86.20868,86.56325,42874.15,2280.987
18.09032,S,18.09032,2.424607,0.0004912366,0.4949123,0.00009278543,0,80.70177,106.7295,0.01999683,86.34883,107.9614,3.502846,-74.6905411377859,-74.6467,-2.558733,2362.28178103347,2357.109,141.5746,86.2081,86.56278,42897.72,2282.403
18.10032,S,18.10032,2.4241,0.0004877042,0.4950409,0.00009242885,0,80.70177,106.5695,0.01988498,86.34883,107.964,3.503266,-74.6267778036415,-74.58302,-2.555209,2361.53572119823,2356.363,141.549,86.20752,86.56232,42921.29,2283.818
18.11032,S,18.11032,2.423595,0.000485947,0.4951693,0.00009177239,0,80.70177,106.4098,0.01970905,86.34883,107.9666,3.503696,-74.5630936938776,-74.51942,-2.551663,2360.7906664786,2355.618,141.5235,86.20694,86.56185,42944.84,2285.233
18.12032,S,18.12032,2.423091,0.000484163,0.4952974,0.00009144982,0,80.70177,106.2504,0.01960529,86.34883,107.9692,3.504112,-74.499601002972,-74.45601,-2.548161,2360.0456119999,2354.873,141.498,86.20636,86.56139,42968.39,2286.648
18.13032,S,18.13032,2.422586,0.0004815674,0.4954258,0.00009112222,0,80.70177,106.0913,0.01950077,86.34883,107.9718,3.504528,-74.436188254903,-74.39268,-2.544658,2359.30155556993,2354.129,141.4725,86.20578,86.56092,42991.93,2288.063
18.14032,S,18.14032,2.422082,0.0004811632,0.4955541,0.00009064178,0,80.70177,105.9326,0.0193639,86.34883,107.9743,3.504946,-74.3729052499,-74.32948,-2.541149,2358.55750544004,2353.385,141.4471,86.2052,86.56045,43015.46,2289.478
18.15032,S,18.15032,2.421578,0.000479924,0.4956824,0.00009057375,0,80.70177,105.7741,0.01931543,86.34883,107.9769,3.505363,-74.3097437702122,-74.2664,-2.537686,2357.81445436868,2352.642,141.4217,86.20462,86.55998,43038.99,2290.892
18.16032,S,18.16032,2.421075,0.0004797217,0.4958106,0.00009034849,0,80.70177,105.6159,0.01923363,86.34883,107.9795,3.505777,-74.2466918398215,-74.20343,-2.534211,2357.07240639577,2351.9,141.3964,86.20403,86.55952,43062.51,2292.306
18.17032,S,18.17032,2.420573,0.0004798621,0.4959387,0.00009031841,0,80.70177,105.458,0.01919351,86.34883,107.982,3.506191,-74.183750790096,-74.14057,-2.530763,2356.33035967508,2351.158,141.3711,86.20345,86.55905,43086.02,2293.72
18.18032,S,18.18032,2.420071,0.0004787951,0.4960668,0.00009035285,0,80.70177,105.3004,0.01916719,86.34883,107.9846,3.506606,-74.1209198697291,-74.07782,-2.52732,2355.58931100091,2350.417,141.3458,86.20287,86.55858,43109.53,2295.134
18.19032,S,18.19032,2.419569,0.0004791119,0.496195,0.00009015993,0,80.70177,105.1431,0.01909277,86.34883,107.9871,3.50702,-74.0582286864109,-74.01521,-2.523871,2354.8492674469,2349.677,141.3206,86.20229,86.55811,43133.02,2296.547
18.20032,S,18.20032,2.419069,0.0004778487,0.4963228,0.00009022755,0,80.70177,104.9861,0.01907366,86.34883,107.9897,3.507432,-73.995648416286,-73.95271,-2.52045,2354.11022092707,2348.938,141.2954,86.20171,86.55764,43156.51,2297.96
18.21032,S,18.21032,2.418569,0.0004773201,0.4964507,0.00008999758,0,80.70177,104.8294,0.01899175,86.34883,107.9922,3.507843,-73.9331872820246,-73.89033,-2.517005,2353.37117565912,2348.199,141.2702,86.20113,86.55717,43179.99,2299.373
18.22032,S,18.22032,2.418069,0.0004778045,0.4965787,0.00008990594,0,80.70177,104.673,0.01893925,86.34883,107.9949,3.508269,-73.8708669068744,-73.82809,-2.513584,2352.63313450147,2347.461,141.2451,86.20055,86.55671,43203.46,2300.785
18.23032,S,18.23032,2.41757,0.0004786535,0.4967065,0.00009000509,0,80.70177,104.5169,0.01892697,86.34883,107.9974,3.508679,-73.8086169902792,-73.76592,-2.510177,2351.89509358589,2346.723,141.22,86.19997,86.55624,43226.93,2302.198
18.24032,S,18.24032,2.417071,0.0004778956,0.4968343,0.00009017298,0,80.70177,104.361,0.01892914,86.34883,107.9999,3.509091,-73.7464876047685,-73.70387,-2.506787,2351.1580507128,2345.986,141.1949,86.19939,86.55576,43250.39,2303.61
18.25032,S,18.25032,2.416573,0.0004789154,0.4969621,0.00009003806,0,80.70177,104.2055,0.01886781,86.34883,108.0024,3.509501,-73.6844775266439,-73.64194,-2.503378,2350.42201296234,2345.25,141.1699,86.19881,86.5553,43273.85,2305.022
18.26032,S,18.26032,2.416075,0.0004799284,0.4970899,0.00009023811,0,80.70177,104.0502,0.0188767,86.34883,108.005,3.50991,-73.6226084434836,-73.58015,-2.5,2349.68597444223,2344.514,141.1449,86.19823,86.55482,43297.29,2306.433
18.27032,S,18.27032,2.415578,0.0004797024,0.4972175,0.00009043695,0,80.70177,103.8952,0.01888527,86.34883,108.0075,3.51032,-73.5608196079306,-73.51844,-2.49663,2348.95093497446,2343.779,141.1199,86.19765,86.55436,43320.73,2307.845
18.28032,S,18.28032,2.415081,0.0004824638,0.4973452,0.00009040226,0,80.70177,103.7405,0.01884508,86.34883,108.01,3.51073,-73.4991603125444,-73.45686,-2.493248,2348.21590182101,2343.044,141.095,86.19707,86.55389,43344.16,2309.256
18.29032,S,18.29032,2.414584,0.0004836139,0.4974729,0.00009093062,0,80.70177,103.5861,0.01892216,86.34883,108.0126,3.511137,-73.4376127057449,-73.39539,-2.489917,2347.48186670781,2342.31,141.0701,86.19649,86.55341,43367.58,2310.667
18.30032,S,18.30032,2.414088,0.0004839413,0.4976005,0.00009115533,0,80.70177,103.432,0.01893586,86.34883,108.0151,3.511557,-73.3762044635409,-73.33406,-2.486569,2346.74882963306,2341.577,141.0452,86.19591,86.55295,43391,2312.077
18.31032,S,18.31032,2.413593,0.000486839,0.497728,0.00009122501,0,80.70177,103.2781,0.01891729,86.34883,108.0177,3.511966,-73.3148657288878,-73.2728,-2.483207,2346.01579988789,2340.844,141.0204,86.19533,86.55247,43414.41,2313.488
18.32032,S,18.32032,2.413098,0.0004885177,0.4978555,0.00009177923,0,80.70177,103.1246,0.01899906,86.34883,108.0202,3.512372,-73.2536388156418,-73.21165,-2.4799,2345.28376818109,2340.112,140.9956,86.19475,86.552,43437.81,2314.898
18.33032,S,18.33032,2.412603,0.0004886038,0.4979831,0.00009210378,0,80.70177,102.9714,0.01903306,86.34883,108.0227,3.51278,-73.1925913125945,-73.15068,-2.476578,2344.55273349794,2339.381,140.9708,86.19417,86.55154,43461.2,2316.308
18.34032,S,18.34032,2.412109,0.0004924258,0.4981105,0.00009212801,0,80.70177,102.8184,0.01900492,86.34883,108.0252,3.513186,-73.1316129456186,-73.08978,-2.473231,2343.82170716055,2338.65,140.9461,86.19359,86.55106,43484.59,2317.718
18.35032,S,18.35032,2.411616,0.0004942579,0.4982378,0.0000928567,0,80.70177,102.6657,0.01912191,86.34883,108.0277,3.51359,-73.0707268145274,-73.02897,-2.469951,2343.0916778464,2337.92,140.9214,86.19301,86.55059,43507.97,2319.127
18.36032,S,18.36032,2.411123,0.0004964531,0.4983652,0.00009321031,0,80.70177,102.5133,0.01916133,86.34883,108.0302,3.513995,-73.0099797793378,-72.9683,-2.466646,2342.36164877453,2337.19,140.8967,86.19242,86.55013,43531.34,2320.536
18.37033,S,18.37033,2.41063,0.0005000323,0.4984925,0.00009363239,0,80.70177,102.3611,0.01921463,86.34883,108.0327,3.514398,-72.9493231195534,-72.90772,-2.463353,2341.63262483152,2336.461,140.8721,86.19184,86.54964,43554.7,2321.945
18.38033,S,18.38033,2.410137,0.0005039753,0.4986199,0.00009431564,0,80.70177,102.2093,0.0193212,86.34883,108.0352,3.514804,-72.8888175093598,-72.84729,-2.460093,2340.90360113206,2335.732,140.8475,86.19126,86.54917,43578.06,2323.354
18.39033,S,18.39033,2.409645,0.0005066937,0.4987473,0.00009506759,0,80.70177,102.0577,0.01944141,86.34883,108.0377,3.515219,-72.8284120312934,-72.78696,-2.456838,2340.17557546645,2335.004,140.8229,86.19068,86.5487,43601.41,2324.762
18.40033,S,18.40033,2.409154,0.0005100258,0.4988744,0.00009558866,0,80.70177,101.9064,0.01951401,86.34883,108.0402,3.515622,-72.7680660337124,-72.72669,-2.453568,2339.44855391705,2334.277,140.7984,86.1901,86.54823,43624.75,2326.17
18.41033,S,18.41033,2.408663,0.0005125281,0.4990017,0.00009622557,0,80.70177,101.7554,0.01960994,86.34883,108.0427,3.516026,-72.7078805391522,-72.66658,-2.450315,2338.72253039976,2333.551,140.7739,86.18952,86.54776,43648.09,2327.578
18.42033,S,18.42033,2.408174,0.0005157657,0.4991286,0.00009670599,0,80.70177,101.6046,0.01967364,86.34883,108.0452,3.516425,-72.6477947727109,-72.60657,-2.447055,2337.99650813906,2332.825,140.7494,86.18894,86.54729,43671.42,2328.986
18.43033,S,18.43033,2.407684,0.0005212075,0.4992557,0.0000973253,0,80.70177,101.4542,0.01976527,86.34883,108.0477,3.516828,-72.5878195036373,-72.54667,-2.443811,2337.27049220808,2332.099,140.725,86.18836,86.54681,43694.74,2330.394
18.44033,S,18.44033,2.407194,0.000525819,0.4993829,0.00009836062,0,80.70177,101.304,0.0199409,86.34883,108.0501,3.517227,-72.5279657352105,-72.48689,-2.440613,2336.54547430869,2331.374,140.7006,86.18778,86.54634,43718.05,2331.801
18.45033,S,18.45033,2.406705,0.0005288274,0.4995099,0.00009923944,0,80.70177,101.154,0.02008419,86.34883,108.0526,3.517628,-72.4681914027203,-72.42719,-2.437399,2335.82145342426,2330.65,140.6762,86.1872,86.54586,43741.36,2333.208
18.46033,S,18.46033,2.406217,0.0005347877,0.4996368,0.00009981581,0,80.70177,101.0044,0.02016582,86.34883,108.0551,3.518029,-72.4085366190067,-72.36761,-2.434173,2335.09744090179,2329.926,140.6519,86.18662,86.54539,43764.66,2334.615
18.47033,S,18.47033,2.405728,0.0005395423,0.4997639,0.0001009495,0,80.70177,100.855,0.02035953,86.34883,108.0576,3.51844,-72.3489933058067,-72.30814,-2.430992,2334.37442539389,2329.203,140.6276,86.18604,86.54491,43787.95,2336.021
18.48033,S,18.48033,2.405241,0.0005446346,0.4998907,0.0001018558,0,80.70177,100.7059,0.02050673,86.34883,108.0601,3.51884,-72.2895697090978,-72.24879,-2.427804,2333.65141114484,2328.48,140.6033,86.18546,86.54444,43811.23,2337.427
18.49033,S,18.49033,2.404753,0.0005439071,0.5000178,0.0001028259,0,80.70177,100.5571,0.02066623,86.34883,108.0625,3.519241,-72.2302462435595,-72.18954,-2.424621,2332.92940101574,2327.758,140.5791,86.18487,86.54396,43834.51,2338.833
18.50033,S,18.50033,2.404266,0.000541946,0.5001447,0.0001026973,0,80.70177,100.4085,0.02060467,86.34883,108.065,3.519639,-72.1710401131763,-72.13041,-2.42136,2332.20838891411,2327.037,140.5549,86.18428,86.54349,43857.78,2340.239
18.51033,S,18.51033,2.40378,0.0005407464,0.5002714,0.0001023358,0,80.70177,100.2603,0.02049662,86.34883,108.0675,3.520038,-72.1119533677928,-72.0714,-2.418082,2331.48737705619,2326.316,140.5307,86.18369,86.54301,43881.04,2341.645
18.52033,S,18.52033,2.403294,0.0005379117,0.5003983,0.000102118,0,80.70177,100.1123,0.02041763,86.34883,108.0699,3.520436,-72.0529473046143,-72.01247,-2.414825,2330.76736322347,2325.596,140.5065,86.18311,86.54254,43904.3,2343.05
18.53033,S,18.53033,2.402809,0.0005380589,0.5005249,0.0001015913,0,80.70177,99.96452,0.02027722,86.34883,108.0724,3.520834,-71.9940604264173,-71.95366,-2.411545,2330.04735674588,2324.876,140.4824,86.18252,86.54206,43927.55,2344.455
18.54033,S,18.54033,2.402323,0.0005365951,0.5006518,0.0001016278,0,80.70177,99.81706,0.02024945,86.34883,108.0749,3.521245,-71.9352853516548,-71.89496,-2.40832,2329.3283472772,2324.157,140.4583,86.18193,86.54159,43950.79,2345.86
18.55033,S,18.55033,2.401839,0.0005342672,0.5007784,0.0001013599,0,80.70177,99.66985,0.0201612,86.34883,108.0774,3.521642,-71.8765994454213,-71.83635,-2.405071,2328.61033684785,2323.439,140.4342,86.18134,86.54111,43974.03,2347.264
18.56033,S,18.56033,2.401355,0.0005345486,0.5009051,0.0001009287,0,80.70177,99.52295,0.02004079,86.34883,108.0798,3.52204,-71.8180534169981,-71.77788,-2.40182,2327.89233276052,2322.721,140.4102,86.18076,86.54063,43997.25,2348.668
18.57033,S,18.57033,2.400872,0.0005335907,0.5010316,0.0001009905,0,80.70177,99.37628,0.02001845,86.34883,108.0823,3.522436,-71.7595988657336,-71.7195,-2.398614,2327.17532669607,2322.004,140.3862,86.18017,86.54016,44020.47,2350.073
18.58033,S,18.58033,2.400388,0.0005257634,0.5011583,0.000100818,0,80.70177,99.22993,0.01994979,86.34883,108.0847,3.522831,-71.7012537070014,-71.66123,-2.395391,2326.45832087551,2321.287,140.3622,86.17958,86.53969,44043.68,2351.476
18.59033,S,18.59033,2.399905,0.0005197205,0.5012849,0.0000993475,0,80.70177,99.08379,0.01962491,86.34883,108.0872,3.523228,-71.6430153709793,-71.60307,-2.392074,2325.74232019444,2320.571,140.3383,86.17899,86.53921,44066.89,2352.88
18.60033,S,18.60033,2.399424,0.0005124357,0.5014112,0.00009821389,0,80.70177,98.93791,0.01936754,86.34883,108.0896,3.523622,-71.5848681123609,-71.545,-2.38879,2325.02731753432,2319.856,140.3144,86.17839,86.53873,44090.09,2354.283
18.61033,S,18.61033,2.398942,0.0005073627,0.5015377,0.00009684543,0,80.70177,98.79234,0.01906477,86.34883,108.0921,3.524031,-71.5268502397018,-71.48706,-2.385489,2324.312321222,2319.141,140.2906,86.1778,86.53826,44113.28,2355.686
18.62033,S,18.62033,2.398461,0.0005014479,0.501664,0.00009589473,0,80.70177,98.647,0.01884512,86.34883,108.0945,3.524425,-71.4689237764321,-71.42921,-2.382231,2323.59832293023,2318.427,140.2668,86.1772,86.53778,44136.46,2357.089
18.63033,S,18.63033,2.39798,0.0004958948,0.5017904,0.00009478477,0,80.70177,98.50201,0.01859492,86.34883,108.097,3.52482,-71.4111270991092,-71.37149,-2.378968,2322.88432488344,2317.713,140.243,86.17661,86.5373,44159.64,2358.492
18.64033,S,18.64033,2.397499,0.0004886949,0.5019169,0.00009374302,0,80.70177,98.35719,0.0183589,86.34883,108.0994,3.525215,-71.3534107021682,-71.31385,-2.375714,2322.17132485492,2317,140.2192,86.17601,86.53683,44182.81,2359.894
18.65033,S,18.65033,2.39702,0.0004844858,0.502043,0.00009238965,0,80.70177,98.21268,0.01806272,86.34883,108.1018,3.525608,-71.2958036702425,-71.25632,-2.372442,2321.4583321959,2316.287,140.1955,86.17542,86.53635,44205.98,2361.296
18.66033,S,18.66033,2.396539,0.0004794327,0.5021695,0.0000916016,0,80.70177,98.06835,0.01787785,86.34883,108.1043,3.526002,-71.2382882439237,-71.19888,-2.369219,2320.74633755504,2315.575,140.1718,86.17482,86.53587,44229.13,2362.698
18.67033,S,18.67033,2.39606,0.0004727296,0.5022958,0.00009065384,0,80.70177,97.92435,0.01766246,86.34883,108.1067,3.526395,-71.1808925759835,-71.14156,-2.36599,2320.03534093053,2314.864,140.1481,86.17423,86.53539,44252.28,2364.1
18.68033,S,18.68033,2.395582,0.0004686433,0.5024219,0.00008939383,0,80.70177,97.78062,0.01738704,86.34883,108.1092,3.526799,-71.1235962462119,-71.08434,-2.362742,2319.32435066053,2314.153,140.1245,86.17364,86.53491,44275.42,2365.501
18.69033,S,18.69033,2.395104,0.0004636844,0.502548,0.00008862851,0,80.70177,97.63713,0.01720857,86.34883,108.1116,3.52719,-71.0664113421126,-71.02723,-2.359538,2318.61435942501,2313.443,140.1009,86.17304,86.53443,44298.55,2366.902
18.70033,S,18.70033,2.394626,0.0004659431,0.5026742,0.00008769798,0,80.70177,97.49393,0.01699866,86.34883,108.114,3.527581,-71.0093362023367,-70.97023,-2.356328,2317.90436741624,2312.733,140.0773,86.17245,86.53395,44321.68,2368.303
18.71033,S,18.71033,2.394149,0.000469183,0.5028002,0.00008813258,0,80.70177,97.35095,0.01705358,86.34883,108.1164,3.527972,-70.9523448238458,-70.91331,-2.353232,2317.1953805531,2312.024,140.0538,86.17187,86.53347,44344.8,2369.704
18.72033,S,18.72033,2.393672,0.0004727844,0.5029263,0.00008875284,0,80.70177,97.20824,0.01714412,86.34883,108.1188,3.528361,-70.895463902656,-70.8565,-2.350151,2316.48639393639,2311.315,140.0303,86.17128,86.53299,44367.92,2371.104
18.73033,S,18.73033,2.393195,0.000475134,0.5030524,0.00008944154,0,80.70177,97.06576,0.01724752,86.34883,108.1213,3.528761,-70.8386632890493,-70.79977,-2.34708,2315.77840533319,2310.607,140.0068,86.17069,86.53252,44391.02,2372.504
18.74033,S,18.74033,2.392719,0.000480105,0.5031784,0.00008989356,0,80.70177,96.92361,0.01730496,86.34883,108.1237,3.52915,-70.7820122157608,-70.74319,-2.343997,2315.07042309146,2309.899,139.9834,86.1701,86.53203,44414.12,2373.904
